Fecha de facturacion,SKU,Unidades facturadas,Precio unitario en pesos argentinos,Categoria,Monto facturado
2024-10-13,HJ1072,67,2634.16,Tijeras de Podar,176488.72
2024-10-09,HJ1160,62,3307.72,Pulverizadores,205078.64
2024-10-06,HJ1072,9,2634.16,Tijeras de Podar,23707.44
2024-10-22,HJ1192,21,5570.19,Pulverizadores,116973.99
2024-10-12,HJ1078,23,1372.4,Tijeras de Podar,31565.2
2024-10-23,HJ1017,62,9655.22,Palas,598623.64
2024-10-10,HJ1108,97,4592.39,Rastrillos,445461.83
2024-10-11,HJ1126,42,3808.31,Rastrillos,159949.02
2024-10-20,HJ1100,9,6003.27,Rastrillos,54029.43
2024-10-02,HJ1164,26,7720.07,Pulverizadores,200721.82
2024-10-12,HJ1034,19,2381.03,Palas,45239.57
2024-10-09,HJ1072,4,2634.16,Tijeras de Podar,10536.64
2024-10-25,HJ1136,21,9138.19,Rastrillos,191901.99
2024-10-07,HJ1076,5,6518.81,Tijeras de Podar,32594.05
2024-10-10,HJ1083,36,6166.94,Tijeras de Podar,222009.84
2024-10-09,HJ1100,42,6003.27,Rastrillos,252137.34
2024-10-16,HJ1200,70,5869.34,Pulverizadores,410853.8
2024-10-11,HJ1038,45,1340.81,Palas,60336.45
2024-10-23,HJ1096,8,4150.19,Tijeras de Podar,33201.52
2024-10-12,HJ1025,39,3817.09,Palas,148866.51
2024-10-19,HJ1126,5,3808.31,Rastrillos,19041.55
2024-10-20,HJ1116,7,5095.16,Rastrillos,35666.12
2024-10-17,HJ1114,48,4842.77,Rastrillos,232452.96
2024-10-17,HJ1105,39,1843.18,Rastrillos,71884.02
2024-10-26,HJ1072,26,2634.16,Tijeras de Podar,68488.16
2024-10-06,HJ1035,6,7918.56,Palas,47511.36
2024-10-16,HJ1119,68,5370.49,Rastrillos,365193.32
2024-10-10,HJ1078,63,1372.4,Tijeras de Podar,86461.2
2024-10-25,HJ1035,23,7918.56,Palas,182126.88
2024-10-07,HJ1112,24,3477.73,Rastrillos,83465.52
2024-10-25,HJ1067,41,6981.31,Tijeras de Podar,286233.71
2024-10-09,HJ1195,14,6178.26,Pulverizadores,86495.64
2024-10-24,HJ1113,20,3525.53,Rastrillos,70510.6
2024-10-12,HJ1083,56,6166.94,Tijeras de Podar,345348.64
2024-10-20,HJ1023,8,10052.79,Palas,80422.32
2024-10-07,HJ1039,3,2219.93,Palas,6659.79
2024-10-11,HJ1149,5,9192.03,Rastrillos,45960.15
2024-10-15,HJ1082,41,8104.94,Tijeras de Podar,332302.54
2024-10-22,HJ1005,5,9981.47,Palas,49907.35
2024-10-10,HJ1099,17,10092.41,Tijeras de Podar,171570.97
2024-10-04,HJ1039,13,2219.93,Palas,28859.09
2024-10-06,HJ1027,65,9970.87,Palas,648106.55
2024-10-09,HJ1088,23,6106.99,Tijeras de Podar,140460.77
2024-10-12,HJ1025,48,3817.09,Palas,183220.32
2024-10-18,HJ1059,2,3708.34,Tijeras de Podar,7416.68
2024-10-17,HJ1197,34,4120.75,Pulverizadores,140105.5
2024-10-15,HJ1022,4,2797.22,Palas,11188.88
2024-10-23,HJ1082,29,8104.94,Tijeras de Podar,235043.26
2024-10-13,HJ1093,43,4362.06,Tijeras de Podar,187568.58
2024-10-16,HJ1102,70,5164.97,Rastrillos,361547.9
2024-10-20,HJ1100,19,6003.27,Rastrillos,114062.13
2024-10-14,HJ1142,17,8576.12,Rastrillos,145794.04
2024-10-11,HJ1048,2,6473.86,Palas,12947.72
2024-10-06,HJ1160,3,3307.72,Pulverizadores,9923.16
2024-10-18,HJ1082,30,8104.94,Tijeras de Podar,243148.2
2024-10-26,HJ1124,3,1536.58,Rastrillos,4609.74
2024-10-12,HJ1059,62,3708.34,Tijeras de Podar,229917.08
2024-10-22,HJ1090,24,2497.5,Tijeras de Podar,59940.0
2024-10-17,HJ1039,7,2219.93,Palas,15539.51
2024-10-26,HJ1042,6,8455.8,Palas,50734.8
2024-10-09,HJ1023,5,10052.79,Palas,50263.95
2024-10-25,HJ1067,1,6981.31,Tijeras de Podar,6981.31
2024-10-22,HJ1195,13,6178.26,Pulverizadores,80317.38
2024-10-19,HJ1088,24,6106.99,Tijeras de Podar,146567.76
2024-10-08,HJ1022,64,2797.22,Palas,179022.08
2024-10-26,HJ1135,49,1757.04,Rastrillos,86094.96
2024-10-16,HJ1005,31,9981.47,Palas,309425.57
2024-10-03,HJ1160,10,3307.72,Pulverizadores,33077.2
2024-10-03,HJ1108,39,4592.39,Rastrillos,179103.21
2024-10-24,HJ1155,11,4747.95,Pulverizadores,52227.45
2024-10-12,HJ1195,42,6178.26,Pulverizadores,259486.92
2024-10-14,HJ1160,12,3307.72,Pulverizadores,39692.64
2024-10-06,HJ1171,4,2191.13,Pulverizadores,8764.52
2024-10-13,HJ1028,20,9067.02,Palas,181340.4
2024-10-12,HJ1082,10,8104.94,Tijeras de Podar,81049.4
2024-10-09,HJ1136,75,9138.19,Rastrillos,685364.25
2024-10-23,HJ1156,1,1868.19,Pulverizadores,1868.19
2024-10-16,HJ1124,29,1536.58,Rastrillos,44560.82
2024-10-10,HJ1135,1,1757.04,Rastrillos,1757.04
2024-10-16,HJ1168,20,6900.51,Pulverizadores,138010.2
2024-10-16,HJ1168,25,6900.51,Pulverizadores,172512.75
2024-10-13,HJ1060,41,7191.95,Tijeras de Podar,294869.95
2024-10-21,HJ1165,5,9212.85,Pulverizadores,46064.25
2024-10-11,HJ1119,14,5370.49,Rastrillos,75186.86
2024-10-19,HJ1136,65,9138.19,Rastrillos,593982.35
2024-10-12,HJ1058,73,2268.04,Tijeras de Podar,165566.92
2024-10-16,HJ1164,4,7720.07,Pulverizadores,30880.28
2024-10-19,HJ1080,73,3447.71,Tijeras de Podar,251682.83
2024-10-12,HJ1080,64,3447.71,Tijeras de Podar,220653.44
2024-10-15,HJ1082,14,8104.94,Tijeras de Podar,113469.16
2024-10-14,HJ1192,15,5570.19,Pulverizadores,83552.85
2024-10-11,HJ1155,32,4747.95,Pulverizadores,151934.4
2024-10-22,HJ1094,13,4859.77,Tijeras de Podar,63177.01
2024-10-05,HJ1050,16,5006.87,Tijeras de Podar,80109.92
2024-10-22,HJ1179,1,7432.89,Pulverizadores,7432.89
2024-10-23,HJ1133,4,10196.6,Rastrillos,40786.4
2024-10-11,HJ1058,35,2268.04,Tijeras de Podar,79381.4
2024-10-14,HJ1184,38,7259.25,Pulverizadores,275851.5
2024-10-10,HJ1069,4,4900.83,Tijeras de Podar,19603.32
2024-10-12,HJ1124,26,1536.58,Rastrillos,39951.08
2024-10-14,HJ1105,2,1843.18,Rastrillos,3686.36
2024-10-11,HJ1200,28,5869.34,Pulverizadores,164341.52
2024-10-23,HJ1028,25,9067.02,Palas,226675.5
2024-10-21,HJ1075,17,6523.87,Tijeras de Podar,110905.79
2024-10-24,HJ1192,7,5570.19,Pulverizadores,38991.33
2024-10-08,HJ1072,1,2634.16,Tijeras de Podar,2634.16
2024-10-08,HJ1120,59,5832.14,Rastrillos,344096.26
2024-10-09,HJ1059,20,3708.34,Tijeras de Podar,74166.8
2024-10-21,HJ1113,68,3525.53,Rastrillos,239736.04
2024-10-10,HJ1024,50,1759.55,Palas,87977.5
2024-10-06,HJ1096,27,4150.19,Tijeras de Podar,112055.13
2024-10-13,HJ1162,15,6737.14,Pulverizadores,101057.1
2024-10-09,HJ1022,45,2797.22,Palas,125874.9
2024-10-06,HJ1152,24,8429.66,Pulverizadores,202311.84
2024-10-11,HJ1030,3,4736.49,Palas,14209.47
2024-10-10,HJ1116,36,5095.16,Rastrillos,183425.76
2024-10-21,HJ1144,31,1985.46,Rastrillos,61549.26
2024-10-14,HJ1099,19,10092.41,Tijeras de Podar,191755.79
2024-10-13,HJ1192,1,5570.19,Pulverizadores,5570.19
2024-10-22,HJ1126,45,3808.31,Rastrillos,171373.95
2024-10-19,HJ1164,26,7720.07,Pulverizadores,200721.82
2024-10-16,HJ1031,39,1955.55,Palas,76266.45
2024-10-26,HJ1114,27,4842.77,Rastrillos,130754.79
2024-10-14,HJ1162,21,6737.14,Pulverizadores,141479.94
2024-10-22,HJ1016,91,7057.81,Palas,642260.71
2024-10-06,HJ1123,9,8444.49,Rastrillos,76000.41
2024-10-09,HJ1059,63,3708.34,Tijeras de Podar,233625.42
2024-10-26,HJ1184,7,7259.25,Pulverizadores,50814.75
2024-10-09,HJ1017,5,9655.22,Palas,48276.1
2024-10-17,HJ1131,33,7539.61,Rastrillos,248807.13
2024-10-10,HJ1086,49,2517.24,Tijeras de Podar,123344.76
2024-10-14,HJ1119,28,5370.49,Rastrillos,150373.72
2024-10-11,HJ1131,46,7539.61,Rastrillos,346822.06
2024-10-24,HJ1200,18,5869.34,Pulverizadores,105648.12
2024-10-17,HJ1056,9,6113.22,Tijeras de Podar,55018.98
2024-10-09,HJ1120,61,5832.14,Rastrillos,355760.54
2024-10-11,HJ1116,10,5095.16,Rastrillos,50951.6
2024-10-21,HJ1072,20,2634.16,Tijeras de Podar,52683.2
2024-10-15,HJ1035,58,7918.56,Palas,459276.48
2024-10-15,HJ1142,17,8576.12,Rastrillos,145794.04
2024-10-20,HJ1083,10,6166.94,Tijeras de Podar,61669.4
2024-10-12,HJ1171,10,2191.13,Pulverizadores,21911.3
2024-10-18,HJ1179,44,7432.89,Pulverizadores,327047.16
2024-10-21,HJ1025,42,3817.09,Palas,160317.78
2024-10-16,HJ1077,21,9062.97,Tijeras de Podar,190322.37
2024-10-14,HJ1113,7,3525.53,Rastrillos,24678.71
2024-10-23,HJ1097,20,4207.33,Tijeras de Podar,84146.6
2024-10-15,HJ1149,13,9192.03,Rastrillos,119496.39
2024-10-21,HJ1099,24,10092.41,Tijeras de Podar,242217.84
2024-10-16,HJ1114,69,4842.77,Rastrillos,334151.13
2024-10-10,HJ1142,25,8576.12,Rastrillos,214403.0
2024-10-08,HJ1135,82,1757.04,Rastrillos,144077.28
2024-10-11,HJ1024,7,1759.55,Palas,12316.85
2024-10-12,HJ1102,7,5164.97,Rastrillos,36154.79
2024-10-10,HJ1082,17,8104.94,Tijeras de Podar,137783.98
2024-10-11,HJ1159,11,1603.75,Pulverizadores,17641.25
2024-10-08,HJ1152,4,8429.66,Pulverizadores,33718.64
2024-10-09,HJ1042,10,8455.8,Palas,84558.0
2024-10-05,HJ1005,66,9981.47,Palas,658777.02
2024-10-07,HJ1168,13,6900.51,Pulverizadores,89706.63
2024-10-05,HJ1076,27,6518.81,Tijeras de Podar,176007.87
2024-10-19,HJ1102,15,5164.97,Rastrillos,77474.55
2024-10-21,HJ1136,18,9138.19,Rastrillos,164487.42
2024-10-09,HJ1176,29,3066.09,Pulverizadores,88916.61
2024-10-16,HJ1034,79,2381.03,Palas,188101.37
2024-10-13,HJ1176,61,3066.09,Pulverizadores,187031.49
2024-10-03,HJ1186,1,10370.06,Pulverizadores,10370.06
2024-10-19,HJ1084,22,5323.99,Tijeras de Podar,117127.78
2024-10-18,HJ1075,33,6523.87,Tijeras de Podar,215287.71
2024-10-19,HJ1075,20,6523.87,Tijeras de Podar,130477.4
2024-10-15,HJ1094,17,4859.77,Tijeras de Podar,82616.09
2024-10-10,HJ1142,7,8576.12,Rastrillos,60032.84
2024-10-21,HJ1031,10,1955.55,Palas,19555.5
2024-10-18,HJ1069,22,4900.83,Tijeras de Podar,107818.26
2024-10-12,HJ1165,7,9212.85,Pulverizadores,64489.95
2024-10-22,HJ1090,17,2497.5,Tijeras de Podar,42457.5
2024-10-22,HJ1023,21,10052.79,Palas,211108.59
2024-10-17,HJ1149,40,9192.03,Rastrillos,367681.2
2024-10-28,HJ1116,30,5095.16,Rastrillos,152854.8
2024-10-04,HJ1075,15,6523.87,Tijeras de Podar,97858.05
2024-10-10,HJ1126,12,3808.31,Rastrillos,45699.72
2024-10-17,HJ1143,51,8252.38,Rastrillos,420871.38
2024-10-10,HJ1075,19,6523.87,Tijeras de Podar,123953.53
2024-10-09,HJ1083,20,6166.94,Tijeras de Podar,123338.8
2024-10-21,HJ1048,32,6473.86,Palas,207163.52
2024-10-18,HJ1094,12,4859.77,Tijeras de Podar,58317.24
2024-10-08,HJ1005,10,9981.47,Palas,99814.7
2024-10-13,HJ1094,5,4859.77,Tijeras de Podar,24298.85
2024-10-06,HJ1164,4,7720.07,Pulverizadores,30880.28
2024-10-12,HJ1116,4,5095.16,Rastrillos,20380.64
2024-10-09,HJ1045,51,5201.88,Palas,265295.88
2024-10-20,HJ1192,8,5570.19,Pulverizadores,44561.52
2024-10-17,HJ1144,42,1985.46,Rastrillos,83389.32
2024-10-10,HJ1102,42,5164.97,Rastrillos,216928.74
2024-10-07,HJ1045,7,5201.88,Palas,36413.16
2024-10-27,HJ1162,12,6737.14,Pulverizadores,80845.68
2024-10-06,HJ1024,8,1759.55,Palas,14076.4
2024-10-08,HJ1162,52,6737.14,Pulverizadores,350331.28
2024-10-12,HJ1017,39,9655.22,Palas,376553.58
2024-10-10,HJ1156,17,1868.19,Pulverizadores,31759.23
2024-10-23,HJ1144,16,1985.46,Rastrillos,31767.36
2024-10-18,HJ1045,31,5201.88,Palas,161258.28
2024-10-18,HJ1143,16,8252.38,Rastrillos,132038.08
2024-10-05,HJ1156,1,1868.19,Pulverizadores,1868.19
2024-10-22,HJ1061,11,10179.37,Tijeras de Podar,111973.07
2024-10-12,HJ1045,9,5201.88,Palas,46816.92
2024-10-08,HJ1160,35,3307.72,Pulverizadores,115770.2
2024-10-06,HJ1096,38,4150.19,Tijeras de Podar,157707.22
2024-10-19,HJ1195,23,6178.26,Pulverizadores,142099.98
2024-10-10,HJ1065,12,6369.85,Tijeras de Podar,76438.2
2024-10-24,HJ1031,18,1955.55,Palas,35199.9
2024-10-13,HJ1030,2,4736.49,Palas,9472.98
2024-10-17,HJ1131,49,7539.61,Rastrillos,369440.89
2024-10-11,HJ1149,11,9192.03,Rastrillos,101112.33
2024-10-23,HJ1104,2,5216.12,Rastrillos,10432.24
2024-10-07,HJ1179,23,7432.89,Pulverizadores,170956.47
2024-10-24,HJ1061,19,10179.37,Tijeras de Podar,193408.03
2024-10-16,HJ1083,29,6166.94,Tijeras de Podar,178841.26
2024-10-27,HJ1152,27,8429.66,Pulverizadores,227600.82
2024-10-20,HJ1004,7,5768.25,Palas,40377.75
2024-10-20,HJ1082,46,8104.94,Tijeras de Podar,372827.24
2024-10-19,HJ1086,59,2517.24,Tijeras de Podar,148517.16
2024-10-24,HJ1120,22,5832.14,Rastrillos,128307.08
2024-10-20,HJ1028,62,9067.02,Palas,562155.24
2024-10-16,HJ1120,6,5832.14,Rastrillos,34992.84
2024-10-19,HJ1038,30,1340.81,Palas,40224.3
2024-10-15,HJ1090,21,2497.5,Tijeras de Podar,52447.5
2024-10-20,HJ1039,36,2219.93,Palas,79917.48
2024-10-21,HJ1142,9,8576.12,Rastrillos,77185.08
2024-10-16,HJ1105,3,1843.18,Rastrillos,5529.54
2024-10-22,HJ1143,21,8252.38,Rastrillos,173299.98
2024-10-12,HJ1139,29,8974.25,Rastrillos,260253.25
2024-10-08,HJ1035,41,7918.56,Palas,324660.96
2024-10-18,HJ1075,1,6523.87,Tijeras de Podar,6523.87
2024-10-08,HJ1080,9,3447.71,Tijeras de Podar,31029.39
2024-10-13,HJ1100,24,6003.27,Rastrillos,144078.48
2024-10-03,HJ1126,43,3808.31,Rastrillos,163757.33
2024-10-15,HJ1061,5,10179.37,Tijeras de Podar,50896.85
2024-10-22,HJ1094,9,4859.77,Tijeras de Podar,43737.93
2024-10-23,HJ1022,32,2797.22,Palas,89511.04
2024-10-13,HJ1094,8,4859.77,Tijeras de Podar,38878.16
2024-10-16,HJ1197,54,4120.75,Pulverizadores,222520.5
2024-10-18,HJ1190,73,4053.38,Pulverizadores,295896.74
2024-10-23,HJ1099,77,10092.41,Tijeras de Podar,777115.57
2024-10-18,HJ1005,7,9981.47,Palas,69870.29
2024-10-25,HJ1099,19,10092.41,Tijeras de Podar,191755.79
2024-10-24,HJ1163,18,5045.51,Pulverizadores,90819.18
2024-10-16,HJ1184,25,7259.25,Pulverizadores,181481.25
2024-10-07,HJ1132,1,1870.69,Rastrillos,1870.69
2024-10-18,HJ1102,4,5164.97,Rastrillos,20659.88
2024-10-17,HJ1171,49,2191.13,Pulverizadores,107365.37
2024-10-06,HJ1124,19,1536.58,Rastrillos,29195.02
2024-10-19,HJ1171,1,2191.13,Pulverizadores,2191.13
2024-10-08,HJ1190,8,4053.38,Pulverizadores,32427.04
2024-10-22,HJ1113,39,3525.53,Rastrillos,137495.67
2024-10-12,HJ1025,8,3817.09,Palas,30536.72
2024-10-13,HJ1174,21,9515.28,Pulverizadores,199820.88
2024-10-25,HJ1152,32,8429.66,Pulverizadores,269749.12
2024-10-19,HJ1176,33,3066.09,Pulverizadores,101180.97
2024-10-04,HJ1182,9,7349.02,Pulverizadores,66141.18
2024-10-17,HJ1004,33,5768.25,Palas,190352.25
2024-10-06,HJ1067,3,6981.31,Tijeras de Podar,20943.93
2024-10-04,HJ1119,39,5370.49,Rastrillos,209449.11
2024-10-20,HJ1088,57,6106.99,Tijeras de Podar,348098.43
2024-10-22,HJ1190,1,4053.38,Pulverizadores,4053.38
2024-10-15,HJ1120,40,5832.14,Rastrillos,233285.6
2024-10-28,HJ1168,62,6900.51,Pulverizadores,427831.62
2024-10-14,HJ1126,34,3808.31,Rastrillos,129482.54
2024-10-15,HJ1197,5,4120.75,Pulverizadores,20603.75
2024-10-06,HJ1164,5,7720.07,Pulverizadores,38600.35
2024-10-16,HJ1077,22,9062.97,Tijeras de Podar,199385.34
2024-10-08,HJ1165,65,9212.85,Pulverizadores,598835.25
2024-10-11,HJ1059,13,3708.34,Tijeras de Podar,48208.42
2024-10-11,HJ1031,23,1955.55,Palas,44977.65
2024-10-09,HJ1067,98,6981.31,Tijeras de Podar,684168.38
2024-10-06,HJ1078,2,1372.4,Tijeras de Podar,2744.8
2024-10-19,HJ1059,44,3708.34,Tijeras de Podar,163166.96
2024-10-11,HJ1162,10,6737.14,Pulverizadores,67371.4
2024-10-12,HJ1035,42,7918.56,Palas,332579.52
2024-10-22,HJ1168,32,6900.51,Pulverizadores,220816.32
2024-10-24,HJ1077,2,9062.97,Tijeras de Podar,18125.94
2024-10-03,HJ1059,2,3708.34,Tijeras de Podar,7416.68
2024-10-21,HJ1179,6,7432.89,Pulverizadores,44597.34
2024-10-23,HJ1028,1,9067.02,Palas,9067.02
2024-10-26,HJ1181,24,4005.58,Pulverizadores,96133.92
2024-10-21,HJ1023,5,10052.79,Palas,50263.95
2024-10-15,HJ1139,7,8974.25,Rastrillos,62819.75
2024-10-14,HJ1048,3,6473.86,Palas,19421.58
2024-10-10,HJ1023,31,10052.79,Palas,311636.49
2024-10-12,HJ1100,5,6003.27,Rastrillos,30016.35
2024-10-08,HJ1027,26,9970.87,Palas,259242.62
2024-10-21,HJ1102,10,5164.97,Rastrillos,51649.7
2024-10-17,HJ1050,30,5006.87,Tijeras de Podar,150206.1
2024-10-16,HJ1083,27,6166.94,Tijeras de Podar,166507.38
2024-10-13,HJ1139,35,8974.25,Rastrillos,314098.75
2024-10-20,HJ1048,14,6473.86,Palas,90634.04
2024-10-26,HJ1163,6,5045.51,Pulverizadores,30273.06
2024-10-10,HJ1067,2,6981.31,Tijeras de Podar,13962.62
2024-10-15,HJ1113,1,3525.53,Rastrillos,3525.53
2024-10-07,HJ1048,92,6473.86,Palas,595595.12
2024-10-17,HJ1139,1,8974.25,Rastrillos,8974.25
2024-10-09,HJ1160,27,3307.72,Pulverizadores,89308.44
2024-10-20,HJ1025,19,3817.09,Palas,72524.71
2024-10-15,HJ1197,27,4120.75,Pulverizadores,111260.25
2024-10-23,HJ1042,64,8455.8,Palas,541171.2
2024-10-20,HJ1061,15,10179.37,Tijeras de Podar,152690.55
2024-10-27,HJ1184,3,7259.25,Pulverizadores,21777.75
2024-10-10,HJ1004,1,5768.25,Palas,5768.25
2024-10-12,HJ1131,2,7539.61,Rastrillos,15079.22
2024-10-12,HJ1048,22,6473.86,Palas,142424.92
2024-10-04,HJ1039,16,2219.93,Palas,35518.88
2024-10-13,HJ1116,81,5095.16,Rastrillos,412707.96
2024-10-19,HJ1102,12,5164.97,Rastrillos,61979.64
2024-10-21,HJ1080,32,3447.71,Tijeras de Podar,110326.72
2024-10-18,HJ1028,44,9067.02,Palas,398948.88
2024-10-19,HJ1123,1,8444.49,Rastrillos,8444.49
2024-10-16,HJ1027,5,9970.87,Palas,49854.35
2024-10-15,HJ1139,57,8974.25,Rastrillos,511532.25
2024-10-21,HJ1186,46,10370.06,Pulverizadores,477022.76
2024-10-19,HJ1164,71,7720.07,Pulverizadores,548124.97
2024-10-06,HJ1144,10,1985.46,Rastrillos,19854.6
2024-10-16,HJ1025,36,3817.09,Palas,137415.24
2024-10-21,HJ1090,42,2497.5,Tijeras de Podar,104895.0
2024-10-19,HJ1027,18,9970.87,Palas,179475.66
2024-10-27,HJ1160,24,3307.72,Pulverizadores,79385.28
2024-10-08,HJ1150,12,8285.54,Pulverizadores,99426.48
2024-10-23,HJ1184,23,7259.25,Pulverizadores,166962.75
2024-10-25,HJ1183,4,1127.6,Pulverizadores,4510.4
2024-10-02,HJ1184,18,7259.25,Pulverizadores,130666.5
2024-10-08,HJ1099,4,10092.41,Tijeras de Podar,40369.64
2024-10-11,HJ1120,33,5832.14,Rastrillos,192460.62
2024-10-13,HJ1018,13,2130.31,Palas,27694.03
2024-10-14,HJ1143,11,8252.38,Rastrillos,90776.18
2024-10-08,HJ1016,25,7057.81,Palas,176445.25
2024-10-21,HJ1150,5,8285.54,Pulverizadores,41427.7
2024-10-17,HJ1078,16,1372.4,Tijeras de Podar,21958.4
2024-10-14,HJ1003,49,6143.3,Palas,301021.7
2024-10-12,HJ1024,2,1759.55,Palas,3519.1
2024-10-17,HJ1171,23,2191.13,Pulverizadores,50395.99
2024-10-10,HJ1067,2,6981.31,Tijeras de Podar,13962.62
2024-10-18,HJ1075,99,6523.87,Tijeras de Podar,645863.13
2024-10-16,HJ1100,4,6003.27,Rastrillos,24013.08
2024-10-24,HJ1144,5,1985.46,Rastrillos,9927.3
2024-10-14,HJ1016,37,7057.81,Palas,261138.97
2024-10-21,HJ1031,3,1955.55,Palas,5866.65
2024-10-10,HJ1149,41,9192.03,Rastrillos,376873.23
2024-10-06,HJ1179,1,7432.89,Pulverizadores,7432.89
2024-10-11,HJ1143,59,8252.38,Rastrillos,486890.42
2024-10-14,HJ1126,32,3808.31,Rastrillos,121865.92
2024-10-21,HJ1051,35,8659.77,Tijeras de Podar,303091.95
2024-10-13,HJ1086,1,2517.24,Tijeras de Podar,2517.24
2024-10-26,HJ1078,54,1372.4,Tijeras de Podar,74109.6
2024-10-05,HJ1182,2,7349.02,Pulverizadores,14698.04
2024-10-06,HJ1061,4,10179.37,Tijeras de Podar,40717.48
2024-10-15,HJ1164,1,7720.07,Pulverizadores,7720.07
2024-10-04,HJ1184,37,7259.25,Pulverizadores,268592.25
2024-10-15,HJ1075,6,6523.87,Tijeras de Podar,39143.22
2024-10-13,HJ1105,76,1843.18,Rastrillos,140081.68
2024-10-10,HJ1155,20,4747.95,Pulverizadores,94959.0
2024-10-10,HJ1100,37,6003.27,Rastrillos,222120.99
2024-10-27,HJ1030,48,4736.49,Palas,227351.52
2024-10-17,HJ1065,34,6369.85,Tijeras de Podar,216574.9
2024-10-20,HJ1025,17,3817.09,Palas,64890.53
2024-10-11,HJ1093,44,4362.06,Tijeras de Podar,191930.64
2024-10-26,HJ1183,12,1127.6,Pulverizadores,13531.2
2024-10-12,HJ1097,38,4207.33,Tijeras de Podar,159878.54
2024-10-22,HJ1163,20,5045.51,Pulverizadores,100910.2
2024-10-13,HJ1077,7,9062.97,Tijeras de Podar,63440.79
2024-10-17,HJ1018,62,2130.31,Palas,132079.22
2024-10-16,HJ1179,20,7432.89,Pulverizadores,148657.8
2024-10-26,HJ1183,19,1127.6,Pulverizadores,21424.4
2024-10-05,HJ1184,14,7259.25,Pulverizadores,101629.5
2024-10-02,HJ1016,51,7057.81,Palas,359948.31
2024-10-20,HJ1078,1,1372.4,Tijeras de Podar,1372.4
2024-10-21,HJ1116,39,5095.16,Rastrillos,198711.24
2024-10-08,HJ1197,36,4120.75,Pulverizadores,148347.0
2024-10-13,HJ1181,78,4005.58,Pulverizadores,312435.24
2024-10-23,HJ1186,12,10370.06,Pulverizadores,124440.72
2024-10-20,HJ1016,12,7057.81,Palas,84693.72
2024-10-22,HJ1084,10,5323.99,Tijeras de Podar,53239.9
2024-10-12,HJ1139,19,8974.25,Rastrillos,170510.75
2024-10-19,HJ1090,14,2497.5,Tijeras de Podar,34965.0
2024-10-23,HJ1096,1,4150.19,Tijeras de Podar,4150.19
2024-10-23,HJ1077,45,9062.97,Tijeras de Podar,407833.65
2024-10-24,HJ1039,1,2219.93,Palas,2219.93
2024-10-27,HJ1077,22,9062.97,Tijeras de Podar,199385.34
2024-10-05,HJ1183,70,1127.6,Pulverizadores,78932.0
2024-10-19,HJ1058,3,2268.04,Tijeras de Podar,6804.12
2024-10-09,HJ1160,50,3307.72,Pulverizadores,165386.0
2024-10-11,HJ1084,1,5323.99,Tijeras de Podar,5323.99
2024-10-15,HJ1135,42,1757.04,Rastrillos,73795.68
2024-10-11,HJ1150,39,8285.54,Pulverizadores,323136.06
2024-10-18,HJ1115,4,7838.36,Rastrillos,31353.44
2024-10-15,HJ1200,4,5869.34,Pulverizadores,23477.36
2024-10-20,HJ1072,3,2634.16,Tijeras de Podar,7902.48
2024-10-15,HJ1004,64,5768.25,Palas,369168.0
2024-10-21,HJ1094,20,4859.77,Tijeras de Podar,97195.4
2024-10-17,HJ1005,7,9981.47,Palas,69870.29
2024-10-10,HJ1035,41,7918.56,Palas,324660.96
2024-10-10,HJ1183,95,1127.6,Pulverizadores,107122.0
2024-10-10,HJ1034,11,2381.03,Palas,26191.33
2024-10-10,HJ1152,2,8429.66,Pulverizadores,16859.32
2024-10-14,HJ1045,83,5201.88,Palas,431756.04
2024-10-21,HJ1123,17,8444.49,Rastrillos,143556.33
2024-10-04,HJ1065,2,6369.85,Tijeras de Podar,12739.7
2024-10-03,HJ1096,3,4150.19,Tijeras de Podar,12450.57
2024-10-08,HJ1058,5,2268.04,Tijeras de Podar,11340.2
2024-10-25,HJ1176,28,3066.09,Pulverizadores,85850.52
2024-10-06,HJ1115,30,7838.36,Rastrillos,235150.8
2024-10-07,HJ1120,21,5832.14,Rastrillos,122474.94
2024-10-07,HJ1124,11,1536.58,Rastrillos,16902.38
2024-10-14,HJ1168,46,6900.51,Pulverizadores,317423.46
2024-10-17,HJ1016,12,7057.81,Palas,84693.72
2024-10-16,HJ1003,42,6143.3,Palas,258018.6
2024-10-10,HJ1184,16,7259.25,Pulverizadores,116148.0
2024-10-02,HJ1181,41,4005.58,Pulverizadores,164228.78
2024-10-15,HJ1037,28,5351.56,Palas,149843.68
2024-10-11,HJ1060,24,7191.95,Tijeras de Podar,172606.8
2024-10-09,HJ1150,42,8285.54,Pulverizadores,347992.68
2024-10-11,HJ1096,3,4150.19,Tijeras de Podar,12450.57
2024-10-08,HJ1097,2,4207.33,Tijeras de Podar,8414.66
2024-10-06,HJ1168,25,6900.51,Pulverizadores,172512.75
2024-10-09,HJ1104,44,5216.12,Rastrillos,229509.28
2024-10-17,HJ1018,12,2130.31,Palas,25563.72
2024-10-19,HJ1038,5,1340.81,Palas,6704.05
2024-10-05,HJ1018,92,2130.31,Palas,195988.52
2024-10-08,HJ1186,36,10370.06,Pulverizadores,373322.16
2024-10-08,HJ1168,11,6900.51,Pulverizadores,75905.61
2024-10-23,HJ1067,7,6981.31,Tijeras de Podar,48869.17
2024-10-22,HJ1037,11,5351.56,Palas,58867.16
